ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_dish_soap,h_dish_soap,l_dish_soap,c_dish_soap,inflation_dish_soap,trust_dish_soap,o_soap,h_soap,l_soap,c_soap,inflation_soap,trust_soap,o_shampoo,h_shampoo,l_shampoo,c_shampoo,inflation_shampoo,trust_shampoo,o_bleach,h_bleach,l_bleach,c_bleach,inflation_bleach,trust_bleach,o_detergent,h_detergent,l_detergent,c_detergent,inflation_detergent,trust_detergent,o_fabric_softeners,h_fabric_softeners,l_fabric_softeners,c_fabric_softeners,inflation_fabric_softeners,trust_fabric_softeners,o_toothpaste,h_toothpaste,l_toothpaste,c_toothpaste,inflation_toothpaste,trust_toothpaste,o_deodorant,h_deodorant,l_deodorant,c_deodorant,inflation_deodorant,trust_deodorant,o_toilet_paper,h_toilet_paper,l_toilet_paper,c_toilet_paper,inflation_toilet_paper,trust_toilet_paper,components
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2016,2016,1,PHP,53.06,54.25,50.93,52.99,1.4,9.78,23.04,24.06,22.76,23.08,3.6,9.35,42.74,43.56,42.55,42.96,2.32,9.94,72.25,75.53,72.28,72.43,3.34,8.8,121.62,124.34,116.09,119.57,1.61,8.3,48.53,50.67,48.74,49.02,1.65,9.86,92.94,95.47,92.21,93.7,3.39,8.94,77.6,79.67,76.02,78.47,2.2,9.79,83.69,83.38,78.84,82.42,1.35,9.86,50.93,52.77,49.94,50.86,1.4,9.87,25.51,26.46,24.71,25.52,0.1,9.04,18.78,19.31,18.91,18.93,1.53,9.63,26.87,26.91,25.81,26.66,2.28,8.37,64.68,67.34,64.71,65.11,3.38,9.74,61.59,62.82,57.96,60.42,0.32,8.6,44.49,44.74,43.06,44.21,-0.11,9.38,107.98,112.82,105.77,109.62,1.61,8.4,63.8,65.58,63.23,64.49,0.81,8.52,50.4,50.52,49.47,49.93,2.96,9.69,92.31,94.63,87.78,91.82,1.34,8.86,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,02/02/2016,2016,2,PHP,29.75,31.2,30,30.31,2.89,9.76,40.44,41.49,39.83,41.12,2.97,9.62,20.58,21.22,20,20.82,1.3,8.8,172.03,174.51,168.23,170.55,1.66,8.81,201.45,207.65,195.63,199,1.14,8.67,71.23,71.69,67.83,70.44,0.06,8.75,212.07,217.88,211.48,214.67,2.23,9.69,90.08,95.51,87.22,91.42,-0.72,8.2,36.86,38.18,36.77,36.93,1.62,9.99,46.39,48.52,45.77,47.34,2.93,9.77,77.27,78.03,72.52,75.95,1.86,9.97,121.92,124.91,114.58,119.96,1.98,9.79,27.17,27.64,26.37,27.5,1.69,8.41,99.29,99.23,93.24,97.48,1.08,9.98,49.89,50.34,46.89,49.19,3.94,8.44,84.04,83.55,83.18,83.23,1.25,8.26,167.73,173.54,164.75,169.23,1.31,9.92,29.33,30.4,27.98,29.08,1.57,9,164,168.08,157.41,161.24,1.59,9.49,35.43,35.53,34.21,34.93,1.02,9.6,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,03/03/2016,2016,3,PHP,63.62,66.73,63.4,64.73,2.45,8.05,16.63,16.55,16.12,16.44,1.98,9.15,36.83,37.64,35.86,37.14,2.46,9.42,92.86,92.79,89.19,91.72,1.85,8.63,51.55,51.31,48.53,51.07,1.64,9.1,116.98,119.73,114.61,117.4,2.7,9.87,166.65,170.45,164.32,167.5,0.36,8.03,29.15,29.4,27.88,29.1,0.49,8.31,15.62,16.4,15.36,15.67,1.71,9.98,50.93,51.95,49.1,50.66,3.99,9.26,65.64,67.48,63.33,65.51,1.35,9.89,73.86,76.13,71.69,73.65,2.73,8.3,30.82,32.58,30.51,31.38,3.66,8.61,55.75,58.43,54.18,56.55,2.31,9.06,62.58,61.76,60.78,61.65,3.48,8.03,124.89,127.22,125.78,125.93,3.94,8.25,59.46,60.73,57.16,58.88,2.49,9.77,36.61,38.29,34.76,36.56,3.75,8.83,65.43,66.27,62.76,65.13,1.39,8.7,62.69,64.65,61.09,62.22,1.11,9.33,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,04/04/2016,2016,4,PHP,25.22,25.94,24.77,25.22,2.71,9.2,24.36,24.94,23.34,23.98,3.06,8.54,55.96,58.27,55.13,56.01,2.28,8.32,150.02,154.06,148.55,151.05,2.55,9.53,134.01,141.67,132.03,136.2,2.9,9.89,139.96,142.23,136,138.33,2.9,8.8,127.68,132.26,124.61,127.76,2.09,8.05,83.46,88.74,82.91,84.93,3.82,9.73,221.68,224.75,208.81,219.69,1.96,9.03,25.65,26.57,25.24,25.51,2.21,9.46,86.83,90.21,84.02,86.1,2.2,9.46,74.67,76.96,72.61,74.62,1.32,9.59,24.63,25.85,23.87,24.92,2.82,9.78,136.11,140.48,135.21,138.41,0.69,9.57,68.05,70.02,67.3,68.73,1.82,9.04,97.99,104.18,96.98,99.94,2.49,8.82,51.15,50.76,48.13,50.49,2.2,8.33,33.14,33.44,32.26,32.9,2.05,8.04,59.48,62.1,58.42,60.09,1.81,8.83,68.42,70.21,66.85,68.8,1.12,9.25,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,05/05/2016,2016,5,PHP,34.53,35.26,33.88,34.38,1.57,9.85,21.43,22.4,21.06,21.37,1.84,9.19,23.65,23.91,22.85,23.87,3.09,8.85,84.31,85.7,83.79,84.58,2.77,9.17,70.96,72.52,69.05,70.16,1.37,8.4,56.38,57.28,56.29,57.21,2.55,9.19,218,223.06,205.13,215.07,1.07,8.17,61.28,62.33,60.01,61.37,0.08,8.01,32.91,34.81,32.49,33.49,1.33,9.7,58.15,60.66,55.12,58.01,0.83,9.78,82.54,85.21,80.91,82.69,3.8,8.28,109.91,110.53,106.39,108.29,1.34,9.57,21.4,22.6,21.51,21.55,3.56,8.7,205.21,210.65,198.28,202.73,0.41,9.23,62.74,62.96,60.92,62.31,2.12,8.1,96.74,97.39,92.41,96.93,2.03,8.48,117.93,122.81,118.49,118.77,1.12,8.72,93.08,96.59,94.47,94.78,1.43,8.35,119.21,121.79,113.29,117.53,1.13,8.65,58.23,61.35,56.19,58.94,0.37,9.6,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,06/06/2016,2016,6,PHP,16.82,17.66,16.09,16.9,3.3,8.62,15.35,15.44,14.71,15.13,4.56,8.73,38.91,40.6,38.77,39.42,0.47,9.81,126.22,130.39,123.15,124.29,2.03,9.25,182.06,183.35,176.92,179.22,0.33,8.93,120.48,125.41,116.88,122.38,1.39,8.34,105.66,106.66,100.66,103.66,0.92,9.94,39.01,40.79,39.1,39.63,1.56,9.38,32.52,33.34,32.75,32.9,0.85,8.08,94.1,95.73,91.62,95.72,1.72,9.08,62.07,64.76,60.51,62.49,2.35,8.45,160.87,163.55,152.1,158.79,1.51,8.81,38.18,39.58,37.18,38.8,1.76,9.05,59.5,62.71,57.8,60.57,1.4,8.95,135.47,137.18,136.68,137.16,2.29,9.99,108.94,109.52,107.28,107.73,2.63,8.46,129.24,134.89,125.84,131.67,1.8,9.91,63.47,66.2,63.54,63.91,1.23,9.81,93.27,98.52,94.18,94.86,2.91,9.89,61.04,62.96,59.34,60.75,3.64,8.33,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,07/07/2016,2016,7,PHP,20.99,21.32,20.36,20.96,2.71,9.33,45.24,45.45,42.76,44.65,2.78,9.33,7.12,7.37,7.01,7.22,1.34,8.7,59.7,60.1,58.43,59.57,2.69,9.08,159.24,160.96,151.73,156.55,1.09,8.62,175.15,181.34,168,176.79,1.87,8.63,140.69,148.7,136.5,143,1.82,8.01,84.59,88.7,82.63,86.21,1.97,9.29,61.41,64.42,58.53,61.44,2.64,9.22,58.39,61.32,58.05,58.52,0.99,8.24,51.84,52.07,49.69,51.82,0.7,9.18,162.74,163.15,161.35,162.2,0.84,8.57,76.13,77.81,75.42,76.68,1.73,8.11,38.79,40.72,37.75,39.18,1.94,8.04,56.72,58.5,55.65,57.5,3.1,8.37,100.76,104.35,99.52,101.41,3.34,9.45,66.11,68.16,62.84,64.94,0.65,9.17,68.87,69.6,65.72,69.03,2.07,9.73,141.33,143.28,134.91,141.68,3.28,8.59,29.16,29.26,27.42,28.77,2.72,9.2,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,08/08/2016,2016,8,PHP,20.65,21.02,19.57,20.6,2.64,9.44,20.82,21.67,20.45,21.13,3.02,8.65,44.23,44.02,42.6,43.75,1.55,8.6,203.01,205.76,194.15,199.65,1.47,9.18,191.36,198.01,189.81,191.16,1.65,9.41,172.38,180.15,170.37,175.89,3.1,9.34,74.19,75.71,74.34,75.42,3.32,9.91,37.41,39.45,36.92,37.9,2.52,9.47,41.44,41.89,40.39,41.3,1.49,8.54,73.21,74.59,71.09,73.28,1.89,9.37,129.72,134.92,126.1,130.3,3.23,8.67,171.11,172.38,162.5,170.29,2.22,9.89,52.02,53.16,51.62,52.38,0.2,8.27,117.61,117.89,116.11,116.57,-0.22,8,85.54,90.05,85.74,85.77,1.3,8.18,70.31,73.95,70.17,71.33,2.66,8.87,128,132.32,126.03,126.72,0.58,9.66,76.9,81.23,77.01,78.33,1.31,8.48,80.46,82.96,78.14,81.41,3.53,8.27,12.22,12.19,11.5,12.05,1.74,8.56,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,09/09/2016,2016,9,PHP,23.85,24.26,23.18,23.77,0.79,8.73,12.82,13.05,12.31,12.96,2.01,9.54,16.29,17.31,15.98,16.51,0.54,8.11,164.66,176.25,164.59,167.92,2.77,8.18,59.48,62.65,58.44,60.4,1.47,9.62,618.95,633.07,606.74,620.14,1.16,8.82,155.75,162.72,154.35,155.54,2.29,8.55,46.13,47.29,45.21,46.41,1.34,9.19,28.29,28.51,26.87,28.24,2.19,9.91,35.8,36.86,35.45,35.49,1.63,9.38,39.29,40.22,39.23,39.4,0.69,9.43,38.6,40.48,38.2,38.99,1.73,9.7,35.97,36.62,35.37,35.86,0.67,8.98,85.75,86.19,83.14,85.41,1.61,8.85,23.53,23.72,23.16,23.32,1.44,9.51,84.12,85.02,82.11,84.23,2.91,8.54,240.06,249.3,226.97,238.65,3.07,9.38,58.82,60.41,56.58,57.8,1.1,9.25,69.03,71.81,66.61,68.83,2.98,8.04,28.9,29.98,28.09,28.73,3.22,8.2,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,10/10/2016,2016,10,PHP,26.21,27.49,26.3,26.54,2.65,8.76,31.87,32.73,30.27,31.44,1.42,8.53,62.96,64.36,59.39,62.07,1.27,9.05,46.78,47.83,46.29,47.47,2.6,9.63,268.03,283.58,258.45,271.88,1.19,8.75,109.17,110.32,106.9,107.86,-0.02,8.86,103.24,103.83,100.31,101.97,2.19,9.97,127.36,130,121.82,126.02,2.15,8.85,24.92,24.91,23.41,24.56,2.05,9.67,43.49,44.94,42.54,43.04,2.06,8.41,25.09,25.8,24.33,24.9,1.31,8.1,51.97,53.31,51.65,52,3.44,8.4,30.14,31.09,29.15,30.32,1.66,9.46,77.82,78.34,78.07,78.15,1.55,8.25,173.8,175.21,171.76,172.42,0.77,9.72,111.53,114.5,109.78,111.44,0.65,8.17,71.75,74.69,71.09,71.64,4.25,9.2,58.48,60.4,57.51,58.69,1.68,8.18,126.74,129.25,121.96,126.82,3.45,8.89,31.53,31.13,29.83,31.07,2.05,8.51,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
