ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_dish_soap,h_dish_soap,l_dish_soap,c_dish_soap,inflation_dish_soap,trust_dish_soap,o_soap,h_soap,l_soap,c_soap,inflation_soap,trust_soap,o_shampoo,h_shampoo,l_shampoo,c_shampoo,inflation_shampoo,trust_shampoo,o_bleach,h_bleach,l_bleach,c_bleach,inflation_bleach,trust_bleach,o_detergent,h_detergent,l_detergent,c_detergent,inflation_detergent,trust_detergent,o_fabric_softeners,h_fabric_softeners,l_fabric_softeners,c_fabric_softeners,inflation_fabric_softeners,trust_fabric_softeners,o_toothpaste,h_toothpaste,l_toothpaste,c_toothpaste,inflation_toothpaste,trust_toothpaste,o_deodorant,h_deodorant,l_deodorant,c_deodorant,inflation_deodorant,trust_deodorant,o_toilet_paper,h_toilet_paper,l_toilet_paper,c_toilet_paper,inflation_toilet_paper,trust_toilet_paper,components
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2011,2011,1,PHP,21.86,22.93,21.31,21.98,0.81,9.92,33,33.18,31.94,32.87,3.12,9.82,53.61,54.89,52.33,53.49,1.28,8.42,126.07,126.9,120.86,125.52,2.75,9.69,166.14,166.74,159.55,164.35,1.44,9.28,101.74,102.17,98.86,99.91,1.88,9.25,299.16,308.03,289.35,302.78,3.19,8.47,83.61,85.78,83.68,84.88,-2.41,9.98,86.46,88.57,82.25,85.67,2.4,8.74,78.59,82.38,76.42,78.49,1.44,9.84,57.84,58.49,54.53,56.82,3.29,9.86,73.18,76.79,70.34,73.39,2.97,8.28,34.92,35.18,34.48,34.82,1.48,9.99,125.31,131.42,124.25,125.78,3.32,9.57,64.36,66.97,61.37,64.45,3.44,9.49,107.51,109.45,107.99,108.6,1.19,8.65,94.37,98.04,94.53,96.17,3.3,8.79,101.92,105.49,95.72,100.6,-0.14,8.69,83.37,84.45,78.84,81.76,1.83,9.16,36.85,36.8,36.1,36.72,2.35,9.78,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,02/02/2011,2011,2,PHP,16.82,17.26,16.34,16.88,2.87,9.53,19.14,19.71,18.7,18.83,1.92,8.98,30.54,30.57,28.84,30.08,2.12,9.68,265.93,275,265.14,268.15,1.34,9.19,190.07,193.17,191.63,192.88,1.84,8.79,93.85,94.52,88.89,92.84,0.18,8.8,186.34,189.35,182.75,184.15,2.53,8.9,37.32,38.95,36.61,37.59,2.96,8.58,43.01,42.84,40.45,42.5,3.22,9.94,86.84,90.64,87.69,87.91,0.38,8.79,74.17,74.74,72.3,73.51,2.2,9.97,147.79,149.03,145.45,147.46,1.1,8.2,28.84,28.34,27.49,28.34,1.21,9.3,221.52,220.64,211.25,220.05,1.45,9.39,73.4,75.82,70.71,72.7,2.15,8.59,147.2,150.09,145.14,145.8,2.19,8.19,82.91,84.48,81.84,84.21,2.07,9.7,66.88,70.04,67.69,67.92,1.65,8.06,46.92,47.48,45.06,46.04,2.19,9.8,44.87,45.22,44.11,44.93,-1.12,9.31,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,03/03/2011,2011,3,PHP,29.69,30.49,29.1,29.54,2.02,8.5,30.37,31.14,29.6,30.83,2.83,8.55,32.42,33.93,31.15,32.39,1.74,8.95,143.73,147.37,143.48,145.13,0.35,9.97,223.27,227.06,215.62,222.17,1.25,8.61,99.62,104.62,96.39,100.01,0.83,9.91,203.3,209.97,200.77,205.42,3.37,8.2,78.03,77.37,75.25,77.09,0.79,8.76,35.72,36.55,34.81,35.27,2.61,8.85,52.21,53.45,51.22,52.6,2.02,9.31,45.23,47.86,43.71,45.65,3.09,8.27,62.9,64.11,61.48,61.76,0.68,9.81,20.69,21.33,20.01,20.93,3.88,9.71,224.67,235.32,226.02,228.11,2.48,8.96,68.37,70.03,68.32,69.62,1.68,9.54,99.68,103.34,97.62,101.53,1,9.76,141.31,143.72,137.91,138.76,-0.16,9.54,61.53,63.88,60.04,62,3.72,8.25,78.71,82.42,76.29,78.53,2.53,9.09,47.2,47.28,46.96,47.03,1.45,9.65,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,04/04/2011,2011,4,PHP,48.73,51.39,47.34,49.14,1.99,8.05,9.34,9.46,8.89,9.25,1.04,8.65,57.26,60.68,57.2,58.27,3.52,9.28,146.4,146.42,138.19,144.28,2.78,8.4,98.13,99.76,92.48,96.72,0.48,9.46,107.35,110.51,107.35,108.88,2.65,9.23,140.68,144.85,142.56,143.18,1.86,8.03,36.98,37.98,36.43,37.28,2.65,9.87,33.79,34.04,32.36,33.93,1.85,8.33,45.51,46.25,45.61,45.69,1.39,8.91,60.51,61.8,57.57,60.25,1.68,9.25,70.98,73.84,67.31,70.63,2.48,8.72,76.46,76.26,72.51,75.98,1.04,8.87,135.09,135.32,128.64,135.22,2.26,8.2,57.89,60.91,55.78,58.36,1.87,8.69,132.62,138.28,125.75,132.15,1.12,9.64,110.64,112.27,106.16,110.61,2.68,9.94,33.39,34.8,33.13,33.27,2.64,9.1,59.95,60.95,56.84,59.36,0.82,9.46,46.57,48.8,46.28,46.94,3.21,9.82,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,05/05/2011,2011,5,PHP,55.84,57.5,54.99,56.01,3.36,8.1,35.05,36.42,33.84,35.42,1.72,8.25,58.1,57.53,56.73,57.28,4.13,9.8,133.72,140.4,130.08,134.86,0.98,9.7,111.72,115.28,111.33,113.6,0.09,8.96,171.24,177.77,169.53,171.64,3.39,8.85,107.51,108.64,105.06,106.88,0.5,9.71,49.77,49.23,46.66,48.82,2.57,9.63,45.52,45.99,43.75,44.8,2.72,9.84,42.39,43.69,40.69,42.77,1.71,8.72,92.75,95.78,91.28,93.72,0.47,8.76,57.27,58.4,57.62,57.87,0.68,8.14,79.72,81.6,80.11,80.4,2.24,8.89,101.67,107.26,98.63,102.29,1.16,8.82,70.29,71.9,66.59,69.4,1.21,8.32,90.89,96.71,90.75,92.51,2.5,8.92,66.48,69.04,63.46,66.54,0.57,8.52,36.4,36.78,34.25,36.03,2.28,8.99,66.78,67.99,65.35,65.94,1.62,9.58,63.45,64.81,63.16,64.03,0.08,8.28,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,06/06/2011,2011,6,PHP,49.76,51.86,47.44,49.81,1.65,9.08,19.13,19.44,18.72,18.77,0.46,9.84,17.85,18.21,17.3,17.69,2.98,9.78,89.24,90.63,84.98,88.12,2.18,8.02,118.86,121.04,115.2,120.09,2.25,8.92,65.24,66.01,62.29,64.61,2.61,9.89,140.87,145.72,137.1,140.29,2.68,8.94,25.88,26.33,24.37,25.39,0.75,8.66,46.2,48.04,44.61,46.35,0.15,8.37,64.08,63.19,60.17,63.04,1.56,9.2,102.51,101.08,99.84,101.05,2.25,9.41,39.46,40.15,40.09,40.12,4.61,8.17,20.6,20.91,20.18,20.81,1.69,8.85,56.53,60,55.79,57.45,1.52,8.39,47.09,47.6,47.08,47.09,2.98,8.36,69.98,71.86,67.81,69.96,2.16,8.74,77.17,77.92,74.23,77.91,1.79,8.57,40.03,39.81,37.73,39.65,3.02,9.22,89.9,91.51,87.42,88.4,3.62,9.99,24.29,25.41,23.16,24.33,1.47,9.96,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,07/07/2011,2011,7,PHP,30.7,31.16,29.8,30.37,2.93,9.53,30.41,30.5,29.57,30.19,2.55,8.59,13.92,14.67,13.62,13.97,0.3,8.95,154.89,159.74,148.77,152.75,1.56,9.83,195.95,200.14,186.7,194,2.4,8.46,91.83,97.29,89.82,93.17,3.48,8.67,290.21,292.41,282.74,286.56,2.95,9.44,30.67,31.59,30.17,30.66,3.28,9.35,60.97,64.65,59.09,62.15,0.12,8.53,38.12,38.4,36.78,38.03,5.46,9.69,60.3,61.75,59.13,59.15,2.13,8.91,123.23,126.91,119.29,122.64,2.72,8.5,58.56,59.48,55.61,57.58,4.22,8.19,222.69,223.69,219.18,221.82,2.14,9.45,75.16,78.46,71.13,74.86,0.91,8.43,98.92,103.38,94.64,99.1,2.47,9.97,135.48,137.9,127.5,134.05,3.3,9.17,127.95,131.8,123.18,127.39,2.62,9.77,143.48,144.77,141.2,143.74,3.19,9.36,32.22,34.06,32.4,32.53,3.52,8.9,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,08/08/2011,2011,8,PHP,44.85,45.22,44.07,44.33,2.85,9.49,19.88,19.88,19.06,19.75,1.95,8.14,41.65,42.5,39.14,41.17,1.18,9.76,97.03,97.88,94.5,97.7,0.67,9.81,149.32,152.69,143.67,149.32,1.21,8.07,161.39,162.47,157.22,162.02,1.91,9.48,118.14,119.84,116.48,117,1.42,8.85,34.82,35.9,33.82,34.51,1.56,9.37,47.08,46.99,44.6,46.82,3.39,9.19,92.17,94.66,90.85,92.83,0.9,8.9,53.33,56.32,52.26,54.23,2.37,9.85,100.28,105.42,97.48,102.14,1.99,9.92,47.11,47.61,46.45,46.5,2.75,9.02,100.89,101.78,98.2,101.31,1.95,9.37,130.09,131.24,123.24,127.88,2.09,8.28,152.12,149.65,144.99,149.16,0.94,8.91,147.96,154.8,147.78,150.68,1.12,9.39,59.22,60.18,58.19,59.76,1.36,8.21,159.72,165.11,154.82,161.24,1.96,9.58,28.6,30.13,28.01,28.71,3.71,8.63,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,09/09/2011,2011,9,PHP,88.64,89.79,85.79,87.9,3.47,8.75,31.12,31.68,30.49,31.21,4.42,8.91,61.67,63.18,60.26,61.57,2.37,9.45,140.68,145.76,136.31,143.47,1.36,9.49,167.2,171.72,164,170.36,2.88,8.14,102.47,104.62,101.22,102.6,1.26,9.58,173.62,176.62,169.97,171.78,1.86,9.3,59.96,63.05,58.84,60.25,2.09,9.92,37.84,39.65,37.43,38.31,1.54,9.43,73.76,73.83,69.86,73.22,0.58,9.21,64.76,65.9,63.5,64.51,2.28,8.43,79.87,79.29,78.26,78.94,0.59,9.67,60.56,59.94,58.03,59.8,-0.18,8.4,169.24,175.37,163.76,172.37,3.26,8.12,74.37,76.63,72.26,73.39,2.46,8.31,126.22,133.53,123.67,128.16,0.64,8.59,108.13,109.99,108.09,108.33,2.81,9.88,86.63,88.7,82.03,85.86,2.79,9.77,59.82,62.18,59.32,60.86,2.44,8.36,50.19,52.43,48.78,50.91,1.81,8.45,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,10/10/2011,2011,10,PHP,38.26,38.62,36.85,37.92,2.23,8.08,34,34.41,33.95,34.1,3.06,9.32,45.17,44.41,44.18,44.33,1.81,9.59,104.45,106.13,101.9,103.72,2.63,8.23,107.11,109.31,103.5,108.48,1.13,9.28,125.16,126.01,119.5,125.49,3.02,8.02,183.04,182.51,176.3,181.81,-0.53,9.79,62.38,63.65,61.4,62.33,1.03,8.1,35.06,35.78,34.46,34.86,1.78,9.81,71.06,70.13,68.96,70,0.23,8.81,42.05,44.24,40.9,42.16,2.68,8.47,85.56,86.62,83.18,84.98,1.54,8.24,54.81,55.31,53.23,54.45,3.33,8.05,124.84,126.63,120.26,123.91,1.9,8.12,72.54,71.47,68.17,71.47,1.26,8.2,95.54,94.61,93.75,94.06,1.99,8.65,97.35,98.66,92.3,97.14,0.92,8.33,71.54,74.69,71.42,72.78,1.72,9.68,77.19,78.63,74.93,76.01,0.62,8.36,27.66,29.2,26.92,27.97,2.97,9.22,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
