ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_dish_soap,h_dish_soap,l_dish_soap,c_dish_soap,inflation_dish_soap,trust_dish_soap,o_soap,h_soap,l_soap,c_soap,inflation_soap,trust_soap,o_shampoo,h_shampoo,l_shampoo,c_shampoo,inflation_shampoo,trust_shampoo,o_bleach,h_bleach,l_bleach,c_bleach,inflation_bleach,trust_bleach,o_detergent,h_detergent,l_detergent,c_detergent,inflation_detergent,trust_detergent,o_fabric_softeners,h_fabric_softeners,l_fabric_softeners,c_fabric_softeners,inflation_fabric_softeners,trust_fabric_softeners,o_toothpaste,h_toothpaste,l_toothpaste,c_toothpaste,inflation_toothpaste,trust_toothpaste,o_deodorant,h_deodorant,l_deodorant,c_deodorant,inflation_deodorant,trust_deodorant,o_toilet_paper,h_toilet_paper,l_toilet_paper,c_toilet_paper,inflation_toilet_paper,trust_toilet_paper,components
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2012,2012,1,PHP,45.39,46.95,44.21,45.58,1.18,9.13,10.24,10.5,10.33,10.44,2.08,8.94,38.8,38.37,37.35,38.11,2.7,8.54,147.93,151.52,142.62,147.12,2.38,9.1,153.03,158.45,151.25,152.85,1.82,8.35,99.97,100.06,96.58,99.33,1.32,8.13,73.82,75.76,72.74,74.19,4.4,9.88,24.16,24.29,23.61,24.17,2.59,8.68,95.9,101.13,95.77,97.13,1.85,9.29,52.97,53.87,50.76,53.3,2.48,8.86,88.55,90.95,84.34,88.11,3.44,8.58,100.03,104.23,100.12,101.67,-0.8,8.06,32.12,33.32,31.63,32.35,3.55,8.22,91.82,92.88,89.82,92.3,3.57,9.1,160.05,166.66,160.23,163.1,2.11,9.87,112.36,114.16,108.97,113.68,2.23,8.8,216.34,214.69,203.48,212.72,2.26,9.21,40.93,42.16,39.43,40.73,2.37,9.33,141.57,145.64,137.29,140.06,2.3,8.4,20.25,20.96,19.66,20.17,0.43,9.91,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,02/02/2012,2012,2,PHP,37.67,38.9,36.19,37.22,1.8,8.45,30.64,31.02,29.48,30.36,1.71,8.06,41.79,41.73,40.98,41.18,-0.35,9.27,125.02,129.13,119,123.49,1.17,8.62,237.96,239.89,224.24,234.23,3.89,9.83,243.52,250.37,235.19,242.42,2.01,9.27,141.75,144.79,135.91,141.06,2.66,8.95,52.99,53.09,51.6,52.85,1.08,8.7,50.32,52.41,48.11,50.12,1.99,9.44,56.74,57.83,54.64,57.1,3.03,9.83,56.9,57.38,54.55,55.92,1.64,9.45,124.59,132.97,122.84,126.95,1.43,8.53,61.19,63.96,59.79,61.17,2.08,9.47,133.12,137.44,130.7,135.54,2.61,9.38,41.45,42.35,40.1,41.77,2.06,8.21,98.27,101.51,96.82,96.92,1.82,8.52,56.44,57.54,55.58,55.99,2.45,8.41,91.06,93.92,90.81,92.82,1.07,9.75,112.37,117.76,110.12,114.64,2.35,8.26,40.32,40.38,38.37,39.96,1.67,9.75,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,03/03/2012,2012,3,PHP,34.48,36.41,33.64,35.14,1.23,8.27,14.38,14.7,13.58,14.11,1.47,9.12,23.23,23.65,22.88,23.2,1.79,8.42,246.24,252.18,243.28,250.22,0.93,8.83,102.91,106.46,102.5,102.68,1.43,9.23,63.14,64.62,62.24,64.16,1.06,9.43,198.89,201.16,190.17,197.02,1.61,9.33,42.71,44.43,42.54,43.45,2.86,8.68,21.72,21.59,20.78,21.43,2.81,9.85,54.56,55.26,53.23,53.67,1.97,8.77,27.89,28.84,27.29,28.11,3.34,9.2,56.44,56.83,53.87,56.65,0.7,8.9,57.64,58.71,56.99,57.44,2.76,8.01,141.69,150.49,143.29,143.7,2.08,8.61,85.85,90.73,87.28,87.43,1.55,9.16,70.76,73.05,67.95,71.25,0.9,8.67,95.77,96.1,92.23,95.54,1.03,9.25,35.29,35.4,34.05,35.15,1.16,9.28,78.49,78.56,75.09,77.99,2.1,8.08,37.13,38.49,36.2,37.01,2.3,9.17,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,04/04/2012,2012,4,PHP,36.71,37.05,35.19,36.31,2.86,9.51,19.65,20.53,19.24,19.94,1.66,9.79,29.76,31.77,30.01,30.35,1.82,8.03,108.23,109.72,106.69,107.51,-0.31,9.79,244.43,245.14,237.68,243.37,3.48,8.98,75.24,78.44,73.91,75.06,2.63,8.3,166.82,171.14,158.09,164.9,3,8.03,38.54,40.63,38.22,38.92,3.04,9.3,48.87,49.46,47.69,48.43,2.11,9.72,38.35,40.47,37.52,38.73,3.41,9.66,78.61,78.72,75.77,77.35,1.99,8.92,97.11,99.25,93.07,97.27,2.81,9.08,28.08,28.85,27.6,27.76,0.36,8.71,113.71,116.25,110.33,112.47,-0.15,9.89,51.77,54.68,50.91,52.43,0.92,8.73,87.15,86.85,82.85,86.19,2.45,9.05,95.26,96.68,92.77,93.47,2.13,8.9,62.43,61.6,60.86,61.55,1.15,8.71,80.11,80.91,77.48,79.62,-1.06,9.82,50.1,50.46,48.29,49.62,2.47,9.03,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,05/05/2012,2012,5,PHP,18.6,19.46,17.95,18.71,2.49,8.2,25.61,26.41,24.22,25.37,1,8.27,28.26,29.19,27.99,28.73,0.96,9.52,185.25,191.2,184,186.41,2.22,8.05,128.71,131.56,129.37,131.28,3.66,9.28,80.1,82.39,79.61,80.91,-0.22,8.26,106.68,108.02,100.64,104.73,2.3,8.19,96.76,99.72,95.34,97.15,2.83,8.17,29.65,30.31,28.95,29.4,1.68,8.09,52.01,53.57,49.26,51.1,3.05,8.18,74.6,75.72,73.64,74.42,2.55,9.39,156.59,162.04,154.4,156.49,3.26,9.75,61.35,63.32,58.86,60.47,3.21,8.11,51.93,54.04,49.83,52.21,0.77,8.19,72.89,75.66,73.82,74.33,2.87,8.51,79.23,82.7,76.45,79.85,2.81,8.16,102.75,106.85,101.98,104.51,2.7,8.59,90.29,91.21,88.73,88.97,0.97,9.94,94.18,95.51,89.25,93.23,1.66,8.32,60.74,63.22,57.95,60.42,2.49,8.15,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,06/06/2012,2012,6,PHP,60.94,62.12,59.89,60.37,0.64,9.48,22.91,23.56,22.55,22.91,3.52,9.61,29.38,30.56,27.96,29.33,1.94,8.02,97.23,101.88,95.13,98.93,2.48,8.68,204.67,211.62,193.33,201.68,1.44,9.73,107.69,109.28,105.03,108.37,1.03,9.78,98.26,101.03,95.71,97.01,1.74,9.27,83.41,84.12,78.23,82.31,2.45,8.45,32.32,32.51,31.66,32.29,2.96,9.89,26.28,27.09,24.89,26.01,3.71,9.6,78.53,82.12,78,79.45,0.61,9.24,58.55,60.79,56.54,58.87,1.81,9.85,35.32,36.24,35.08,35.91,1.9,8.61,137.22,138.54,132.92,134.97,3.13,8.53,93.2,94.31,91.83,92.69,0.56,8.73,105.9,107.84,102.64,105.48,3.24,8.37,82.81,84.05,78.76,82.7,-0.05,8.92,43.38,45.12,42.87,43.29,1.39,8.11,79.75,83.18,79.59,79.85,1.12,8.58,27.41,28.54,26.82,27.47,3.52,8.11,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,07/07/2012,2012,7,PHP,32.31,32.89,31.23,31.97,3.02,9.04,25.48,26.63,25.03,25.79,2.18,8.23,81.62,81.08,80.51,81.04,3.81,9.5,166.94,165.14,163.86,164.11,1.84,9.99,122.4,127.2,118.48,122.61,1.79,8.15,51.17,52.71,49.21,50.22,1.03,8.9,104.98,108.2,100.49,103.83,3.58,9.27,106.59,109.59,100.53,105.03,3.98,9.87,120.02,120.59,119.54,120.47,1.4,9.03,51.9,54.86,50.04,52.29,2,8.61,56.32,56.3,55.1,55.45,2.24,8.07,142.2,143.56,140.9,141.97,2.07,8.78,48.33,50.31,48.1,48.76,-0.18,9.24,252.29,259.06,247.28,247.71,3.11,9.99,141.37,142.85,137,140.98,1.92,8.25,101.62,103.11,97.05,100.1,2.55,9.19,104.45,105.72,101.62,105.3,2.01,8.4,51.63,52.96,51.02,51.33,0.55,8.43,138.55,145.31,139.98,140.46,2.95,9.09,58.83,61.58,57.76,59.76,2.78,8.37,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,08/08/2012,2012,8,PHP,56.95,58.58,53.48,56.07,3.16,8.61,34.65,34.21,32.52,34.02,2.42,8.47,33.46,33.87,33.06,33.37,3.03,8.01,118.08,120.38,112.2,117.8,1.9,8.92,149.86,155.96,147.69,150.67,3.44,8.26,109.57,110.08,104.12,109.37,2.35,9.04,104.54,106.56,99.67,103.97,1.73,8.86,43.74,46.24,42.23,44.23,2.44,9.19,38.31,38.33,36.75,37.58,1.54,8.97,37.04,38.33,37.21,37.25,2.39,8.72,78.21,80.72,76.04,78.94,2.51,8.35,121.26,126.31,121.28,122.94,1.42,8.65,47.7,48.94,46.88,46.89,1.41,9.84,71.35,70.61,68.14,70.26,0.02,9.73,69.16,69.19,68.04,69.18,1.65,8.83,80.95,81.88,77.82,81.54,2.14,9.37,107.29,113.16,107.99,108.95,1.84,8.5,99.09,102.97,100.23,101.03,1.5,9.24,111.24,112.13,107.11,109.56,3.77,8.42,30.68,31.33,29.84,30.86,3.19,8.14,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,09/09/2012,2012,9,PHP,33.49,33.86,32.82,33.31,2.2,9.73,30.92,31.2,30.22,31.19,2.26,9.64,20.37,20.84,19.47,20.05,2.14,9.11,111.71,110.55,106.88,110.12,1.27,9.43,146.35,144.45,141.54,143.51,0.15,9.48,114.86,120.67,115.7,117.2,2.16,9.24,103.63,105.35,99.42,102.1,2.53,9.66,21.87,21.93,21.28,21.51,0.86,9.81,48.62,50.89,47.14,49.41,3.41,9.09,60.51,62.37,60.02,60.25,3.56,9.15,62.44,64.26,60.52,61.69,2.77,8.74,63.71,65.7,62.13,62.81,2.67,8.52,62.1,64.12,60.56,62.47,2.19,9.47,127.21,131.93,125.47,126.77,4.31,9.54,82.54,85.04,81.83,82.87,3.89,8.08,85.9,89.31,85.8,87.55,3.44,8.87,110.93,114.55,109.08,111.3,0.88,8.45,45.75,47.9,45.43,46.19,1.06,9.44,120.75,124.46,119.21,121.3,1.74,9.72,60.72,63.37,59.19,61.51,0.66,8.92,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,10/10/2012,2012,10,PHP,35.54,36.23,33.91,34.96,0.99,8.81,31.79,32.81,31.71,32.05,3.72,8.92,40.63,41.28,40.49,40.73,2.08,8.05,266.43,281.81,262.1,269.17,1.35,9.71,258.71,261.52,253.78,257.51,1.94,9.33,287.28,283.86,280.24,282.4,2.89,9.64,271.77,267.71,267.2,267.63,2.57,9.63,76.09,76.27,72.72,75.23,2.08,8.32,105.45,111.7,104.02,107.52,2.51,9.57,31.85,33.91,32.1,32.35,-1.16,8,55.95,57.73,55.57,55.95,2.72,9.25,91.73,93.79,87.08,90.9,3.51,9.99,49.55,50.54,47.86,49.89,3.59,8.14,58.35,60.12,54.76,57.56,0.94,8.05,60.52,62.48,57.8,60.36,1.84,9.05,109.89,116.25,109.05,111.23,2.65,8.97,100.4,101.69,95.72,98.82,2.27,8.57,66.16,69.58,65.42,66.39,0.22,9.11,167.12,170.81,159.91,165.25,2.01,8.23,22.37,22.17,21.77,22.15,3.02,9.45,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
