ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_dish_soap,h_dish_soap,l_dish_soap,c_dish_soap,inflation_dish_soap,trust_dish_soap,o_soap,h_soap,l_soap,c_soap,inflation_soap,trust_soap,o_shampoo,h_shampoo,l_shampoo,c_shampoo,inflation_shampoo,trust_shampoo,o_bleach,h_bleach,l_bleach,c_bleach,inflation_bleach,trust_bleach,o_detergent,h_detergent,l_detergent,c_detergent,inflation_detergent,trust_detergent,o_fabric_softeners,h_fabric_softeners,l_fabric_softeners,c_fabric_softeners,inflation_fabric_softeners,trust_fabric_softeners,o_toothpaste,h_toothpaste,l_toothpaste,c_toothpaste,inflation_toothpaste,trust_toothpaste,o_deodorant,h_deodorant,l_deodorant,c_deodorant,inflation_deodorant,trust_deodorant,o_toilet_paper,h_toilet_paper,l_toilet_paper,c_toilet_paper,inflation_toilet_paper,trust_toilet_paper,components
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2014,2014,1,PHP,57.53,58.4,56.24,56.67,1.39,8.48,15.81,16.06,15.52,15.84,0.69,8.02,54.94,55.06,53.56,54.32,2.54,9.64,210.61,212.91,207.98,209.77,2.15,8.25,181.68,181.08,170.95,179.04,3.15,9.55,88.19,90.53,87.32,87.87,1.76,9.06,354.5,368.78,339.59,353.55,2.08,8.96,58.11,60.41,56.29,58.22,0.41,8.08,67.52,68.16,63.9,66.9,3.33,8.85,43.87,43.61,41.35,43.41,0.26,8.88,148.6,153.11,142.29,148.08,1.94,9.49,59.61,59.92,58.89,59.6,2.55,9.04,42.16,42.91,42.34,42.39,1.36,8.88,45.67,47.3,45.13,46.5,3.17,8.49,93.11,97.49,93.47,94.5,1.57,9.73,124.2,125.44,120.34,122.47,3.56,8.72,90.93,90.8,87.72,89.84,2.98,8.39,60.11,61.45,60.6,61.09,2.44,9.92,203.26,207.45,203.72,204.97,1.67,9.93,40.55,42.57,38.84,40.82,2.03,9.72,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,02/02/2014,2014,2,PHP,53.45,55.19,53.75,54.53,1.83,8.92,17.23,17.29,17.19,17.22,-0.04,8.14,42,41.99,41.42,41.72,4.19,8.66,170.87,177.68,166.01,171.47,1.51,9.07,106.22,112.61,106.62,107.61,2.28,9.78,127.95,130.45,126.52,126.64,2.16,8.85,132.81,135.82,129.31,130.29,2.51,8.72,74.7,74.59,71.28,73.78,2.25,9.03,84.1,86.39,81.89,84.61,1.69,9.35,64.01,64.85,60.64,62.99,2.03,9.85,40.33,41.89,39.13,40.63,1.83,9.36,101.88,101.71,95.47,100.31,2.31,9.66,26.59,26.54,25.81,26.52,2.34,8.96,160.8,162.76,154.67,157.76,1.72,9.62,63.44,63.92,60.33,62.23,1.37,8.59,42.35,44.84,43.04,43.08,2.16,8.52,47.45,48.15,45.17,46.7,1.37,9.72,147.49,146.32,140,145.19,2.58,9.8,47.55,49.71,46.45,47.66,0.03,8.07,33.97,33.94,32.95,33.58,2.55,9.45,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,03/03/2014,2014,3,PHP,69.54,69.62,67.36,69.45,1.92,8.26,32.03,31.78,31.34,31.57,3.17,9.8,31.31,31.32,29.64,31.14,1.02,9.82,73.39,75.33,71.16,74.89,1.42,8.74,177,179.33,171.57,177.68,2.49,9.9,124.18,125.69,120.46,125.13,0.24,8.89,118.45,119.69,114.34,118.94,2.59,9.29,54.24,55.29,51.62,53.62,1.88,9.55,12.46,12.63,11.97,12.29,2.52,9.26,60.19,62.64,59.64,61.32,2.37,8.91,54.47,55.83,53.22,54.53,-0.11,8.66,75.9,74.6,74.05,74.57,1.64,9.6,18.34,18.74,18.06,18.54,3.59,8.36,65.95,66.16,65.2,65.88,1.7,9.84,94.01,99.31,94.59,95.3,2.42,8.23,146.07,149.77,147.31,148.11,1.29,9.66,120.96,123.82,117.1,119.08,0.67,9.09,61.2,61.74,59.13,60.29,3.33,8.66,64.37,67.71,63.41,65.34,2.97,9.75,9.4,9.5,9.08,9.35,2.75,9.96,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,04/04/2014,2014,4,PHP,39.05,40.39,37.72,39.69,2.74,9.86,15.12,15.86,14.48,15.22,3.17,8.57,105.23,108.58,103.75,103.94,0.88,9.75,179.54,188.53,174.14,180.15,0.28,9.79,72.06,73.1,67.95,70.92,3.23,9.93,66.99,66.28,65.56,65.98,1.92,9.32,114.76,120.87,113.12,116.85,0.92,9.86,40.34,41.91,38.87,40.76,0.94,9.17,26.65,27.31,25.75,26.45,1.58,8.2,50.48,50.94,48.83,50.3,2.54,9.33,32.62,33.99,31.91,33.08,2.06,9.89,91.03,93.92,89.33,92.25,4.03,9.12,20.07,20.22,19.66,19.94,1.42,8.71,196.22,198.55,188.37,196.33,2.49,9.64,24.73,26.29,24.02,25.06,1.88,8.82,76.79,81.35,77.74,78.08,1.99,9.23,104.46,107.01,103.68,106.17,2.65,8.3,60.06,60.45,58.11,59.91,1.35,9.53,108.31,111.18,106.37,106.47,2.63,8.6,31.62,32.96,30.91,31.41,1.54,9.01,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,05/05/2014,2014,5,PHP,20.3,21.01,19.54,20.45,0.76,8.77,50.31,51.61,50.57,51.1,2.53,8.47,20.23,20.76,19.71,20.3,0.73,9.84,62.96,66.45,60.84,63.33,1.21,9.43,244.3,245.74,233.81,244.58,1.83,9.98,363.11,363.74,360.65,362.48,0.43,9.51,95.83,98.88,93.64,97.25,2.42,8.03,108.22,110.77,107.88,110.39,0.66,9.81,84.91,87.09,84.36,84.85,1.99,8.63,78.93,78.27,74.16,77.56,1.08,8.32,87.95,91.54,85.22,88.39,2.1,9.12,49.11,50.83,46.93,49.32,3.19,9.79,28.7,29.13,28.09,29.11,1.12,8.9,205.1,216.35,202.39,208.14,1.17,9.32,55.7,57.29,54.35,56.08,1.79,9.41,91.22,96.18,89.77,92.55,1.98,8.49,80.37,80.68,78.37,80.21,2.35,8.39,56.88,59.41,56.45,57.51,1.22,8.69,108.2,107.65,107.06,107.48,3.06,9.12,25.28,25.68,23.98,25.2,1.61,8.26,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,06/06/2014,2014,6,PHP,47.83,48.23,47.12,48.16,3.2,8.62,19.29,20.04,18.65,19.6,2.15,9.36,31.86,33.52,32.11,32.46,3.87,8.79,140.46,141.94,137.33,140.07,0.52,8.53,73.93,77.6,72.14,75.03,1.32,8.08,121.13,123.1,113.5,118.82,2.57,9.2,139.79,145.44,135.08,138.59,2.16,9.21,20.76,20.98,20.27,20.8,2.21,9.59,66.57,68.5,66.69,67.26,1.63,8.98,85.62,87.36,83.36,86.37,1.56,8.53,77.28,77.93,75.21,77.38,1.52,9.57,78.73,81.04,77.03,77.51,0.77,9.79,77.04,79.95,77.28,77.93,1.71,8.73,82.57,81.83,80.43,81.39,2.46,9.74,223.04,228.96,214.25,224.36,-0.3,9.29,49.76,50.4,48.97,49.24,2.4,8.23,160.26,163.76,151.83,159.27,2.18,9.15,39.5,41.1,40.02,40.27,1.97,8.33,55.71,56.77,55.13,55.22,2.85,9.3,12.58,12.75,11.99,12.46,3.86,8.77,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,07/07/2014,2014,7,PHP,36.86,36.99,35.67,36.83,5.13,8.31,29.54,30.93,28.78,29.49,2.36,9.82,19.2,19.69,18.84,19.27,2.38,8.21,40.08,41.24,38.66,39.52,0.55,8.2,275.56,284.53,270.98,275.99,2.39,8.21,137.77,138.04,134.52,136.92,1.64,8.68,114.92,119.76,114.31,116.9,2.92,9.52,40.13,41.86,38.94,40.92,2.42,9.02,30.52,30.13,29.63,30.04,2.42,8.28,76.56,77.89,77.38,77.87,2.34,9.49,27.56,28.59,27.68,27.7,1.34,9.5,87.23,89.16,84.63,88.41,1.37,9.5,28.75,29.69,28.69,28.77,3.66,9.16,50.51,52.34,49.84,49.87,2.89,8.22,104.07,107.66,101.52,105.66,2.61,9.27,39.94,41.04,38.92,39.66,1.17,8.54,206.36,208.24,197.95,204.89,1.03,8.22,55.64,56.1,54.47,55.52,2.26,9.78,37.72,39.27,37.99,38.21,4.43,9.04,57.85,59.98,57.57,58.97,2.52,9.1,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,08/08/2014,2014,8,PHP,31.08,31.89,30.34,31.24,2.5,9.55,15.04,15.27,14.66,14.78,1.56,8.69,20.76,21.25,19.75,20.51,1.06,9.17,136.6,139.21,129.95,135.95,2.35,9.14,86.59,88.27,84.41,86.25,0.49,8.74,122.54,120.7,115.33,120.31,3.06,9.72,115.3,116.26,112.33,113.3,1.13,8,47.1,46.69,46.05,46.2,1.46,8.5,52.08,54.18,50.12,52.72,1.89,9.32,62.99,65.01,61.73,62.08,2.14,9.24,65.56,67.32,66.04,66.44,3.73,8.09,92.37,92.21,90.15,91.74,3.74,9.46,34.17,34.04,33.72,33.9,1.46,9.43,61.28,63.2,59.86,61.8,2.5,9.87,71.69,75.46,69.89,73.01,3.23,8.52,67.79,67,63.41,66.68,1.93,9.07,38.36,39.38,36.98,37.73,2.34,9.73,88.19,91.99,87.07,89.92,0.49,9.8,118.16,122.37,115.73,117.7,1.53,9.09,30.05,30.3,29.24,29.66,1.91,9.88,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,09/09/2014,2014,9,PHP,38.94,38.8,37.4,38.74,2.18,9.85,40.17,40.15,39.19,39.45,2.34,9.74,35.68,37.31,34.56,36.31,2.44,8.2,282.74,287.82,266.48,279.86,0.39,8.88,102.4,104.63,100.02,103.46,-0.76,8.21,190.39,196.39,188.28,192.08,2.31,8.92,410.69,409.08,387.61,404.84,0.29,9.64,56.14,58.39,56.41,57.19,3.58,9.54,39.46,40.61,37.81,39.37,0.7,9.97,77.99,80.57,76.05,76.84,2.43,8.34,49.86,51.27,47.7,49.64,2.55,8.21,106.87,111.9,106.75,107.33,0.16,8.88,29.85,29.99,29.35,29.85,0.77,8.91,50.1,52.08,49.38,50.48,3.14,8.23,81.78,83.06,80.04,81.82,-0.01,9.92,70.28,71.53,68.83,70.75,2.65,8.58,108.25,109.94,106.63,109.83,1.97,9.74,24.47,24.88,23.78,24.01,0.54,9.89,37.22,38.03,36.2,37.25,0.68,8.38,46.4,47.74,44.27,45.71,2.73,9.99,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,10/10/2014,2014,10,PHP,28.29,29.56,27.98,28.49,1.37,9.19,49.23,50.54,49.07,49.91,1.74,9.46,67.87,67.27,63.75,66.9,1.36,8.74,244.25,251.42,239.92,247.22,1.8,8.19,207.28,218.85,202.78,210.01,0.83,8.28,89.88,94.58,90.72,90.76,3.88,8.99,42.88,43.98,41.16,43,3.01,9.88,47.11,47.64,45.05,46.65,2.7,9.08,67.02,68.12,63.93,67.21,2.45,9.77,78.81,79.94,77.78,78.27,2.23,9.56,63.49,64.71,64.08,64.59,1.17,8.36,55.81,58.01,55.53,55.95,1.94,8.49,31.69,33.19,31.61,32.28,2.69,8.75,60.76,62,58.33,60.6,3.35,8.75,118.17,121.17,113.46,116.31,4.39,8.2,116.18,115.48,111.88,114.53,2.34,8.91,101.13,103.76,100.08,100.84,1.71,9.05,31.64,32.77,29.99,31.28,2.36,9.68,153.1,153.87,144.84,152.43,2.94,8.69,50.69,50.7,49.02,49.73,2.11,9.46,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
