ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_dish_soap,h_dish_soap,l_dish_soap,c_dish_soap,inflation_dish_soap,trust_dish_soap,o_soap,h_soap,l_soap,c_soap,inflation_soap,trust_soap,o_shampoo,h_shampoo,l_shampoo,c_shampoo,inflation_shampoo,trust_shampoo,o_bleach,h_bleach,l_bleach,c_bleach,inflation_bleach,trust_bleach,o_detergent,h_detergent,l_detergent,c_detergent,inflation_detergent,trust_detergent,o_fabric_softeners,h_fabric_softeners,l_fabric_softeners,c_fabric_softeners,inflation_fabric_softeners,trust_fabric_softeners,o_toothpaste,h_toothpaste,l_toothpaste,c_toothpaste,inflation_toothpaste,trust_toothpaste,o_deodorant,h_deodorant,l_deodorant,c_deodorant,inflation_deodorant,trust_deodorant,o_toilet_paper,h_toilet_paper,l_toilet_paper,c_toilet_paper,inflation_toilet_paper,trust_toilet_paper,components
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2019,2019,1,PHP,53.82,55.28,51.38,53.69,3.71,9.8,11.28,11.78,10.93,11.24,1.56,8.51,8.96,9.26,8.79,9.07,1.15,9.08,208.62,213.25,202.99,209.77,2.85,8.34,144.65,146.96,136.83,143.15,2.92,8.81,114.25,118.85,109.72,113.49,1.79,8.49,183.58,186.85,181.53,186.56,1.36,9.11,48.61,50.76,48.25,48.8,2.34,9.69,34.27,34.76,32.92,33.81,0.67,9.55,67.52,69.61,65.79,68.67,2.88,8.99,50.09,50.11,48.09,49.85,1.97,9.41,47.52,49.24,46.26,47.75,1.19,9.5,53.52,56.4,53.84,54.08,1.73,8.65,75.46,76.36,72.89,76.04,3.74,8.84,69.85,70.83,66.1,69.46,1.56,9.65,76.64,77.68,75.93,76.78,2.34,9.41,78.05,78.63,77.04,78.56,2.46,8.73,39.7,41.14,38.66,40.42,1.75,8.06,83.3,87.16,80.28,83.37,1.85,8.51,48.67,49.51,47.07,48.79,2.54,9.36,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,02/02/2019,2019,2,PHP,71.88,73.97,68.96,70.63,2.09,8.09,19.03,19.86,19.16,19.32,1.21,9.31,59.85,60.67,56.57,59.12,3.93,9.57,209.29,220.04,205.81,212.09,3.58,9.26,386.34,409.14,390.98,391.94,3.36,9.76,74.76,77.78,71.52,75.07,2.55,8.62,220.13,225.6,215.53,216.01,1.72,8.97,57.19,57.86,54.03,56.79,3.21,8.58,64.06,65.94,62.51,63.34,2.43,8.54,61.21,61.96,58.89,61.3,2.72,9.57,69.03,71.8,67.98,69.7,2.63,8.92,60.73,61.24,58.66,60.33,1.4,9.07,48.28,48.86,47.25,48.29,2.4,8.55,154.05,159.1,151.38,153.1,3.6,8.11,70.07,71.82,68.08,69.2,1.76,8.09,51.71,54.07,52.33,52.53,2.01,8.8,90.38,94.22,88.37,91.57,2.25,9.6,108.17,107.94,107.39,107.66,2.43,8.63,119.1,125.15,119.58,119.86,0.76,8.47,17.22,17.74,17.02,17.25,2.25,8.7,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,03/03/2019,2019,3,PHP,36.41,36.55,35.66,36.23,2.21,8.54,16.71,17.37,16.62,17,1.4,9.74,50.38,52.42,48.86,50.4,1.85,8.46,102.23,104.22,97.38,101.7,2.91,8.6,131.06,134.44,125.24,129.02,2.61,8.47,165.48,168.35,163.63,163.98,0.67,9.6,345.82,350.6,337.49,344.74,0.51,9.77,25.28,25.96,24.8,25,3.24,8.17,25.89,26.37,25.56,26.14,1.83,8.57,60.94,62.48,58.86,61.76,0.43,9.21,61,62.6,61.87,62.13,0.94,9.52,133.2,140.69,130.03,135.91,2.54,9.61,19.05,18.9,17.89,18.71,2.38,9.92,124.23,132.11,124.92,126.41,1.35,9.96,126.99,129.7,123.73,129.52,1.95,10,80.3,82.78,78.3,79.24,1.98,9.45,85.32,88.83,83.91,86.96,2.17,8.99,36.69,38.67,35.99,37.14,2,9,132.7,134.67,129.97,131.69,1.48,9.02,44.2,45.24,42.99,43.68,1.84,8.19,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,04/04/2019,2019,4,PHP,33.67,35.76,32.39,34.05,0.84,9.34,61.31,61.58,59.85,61.15,3.05,8.69,30.4,30.84,30.02,30.14,2.8,9.33,219.03,221.49,205.62,214.84,0.71,9.36,218.42,219.59,211.3,216,1.43,8.66,228.65,234.91,221.95,225.12,2.71,9.23,85.22,87.44,82.36,86.06,2.88,9.41,108.3,108.9,103.26,106.25,3.33,8.25,73.08,75.21,68.59,71.76,1.24,9.96,69.52,72.93,70.27,70.75,0.64,9.51,40.78,40.67,38.47,40.28,0.59,9.35,73.07,76.05,71.15,72.69,0.84,8.67,80.43,82.08,76.9,80.16,2.96,9.27,182.78,184.77,177.29,181.19,3.2,8.1,37.58,39.21,37.15,38.3,1.6,8.71,75.09,75.87,71.47,73.63,0.92,8.61,55.05,55.89,55.37,55.6,2.95,9.25,148.81,153.37,146.96,147.81,1.73,9.94,22.24,22.73,21.62,21.96,2.29,8.26,21.92,22.73,21.38,22.13,0.43,8.68,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,05/05/2019,2019,5,PHP,15.3,15.56,15.38,15.47,3.21,8.47,17.06,17.34,16.85,17.16,2.1,8.57,32.65,34.13,31.72,33.02,1.74,9.43,56.4,58.27,55.62,55.75,1.38,9.16,255.6,265.61,259.64,260.51,3.27,9.35,124.07,126.14,119.56,123.44,2.2,8.12,88.39,89.75,85.47,86.7,3.22,9.56,30.43,30.97,29.82,30.15,1.29,8.67,128.11,134.41,126.94,129.41,1.75,9.58,40.09,39.7,38.24,39.47,1.47,9.76,49.51,51.58,49.26,49.51,1.74,9.86,99.81,102.58,96.99,100.67,2.35,9.23,40.31,40.43,39.39,39.85,1.47,8.23,107.61,109.9,101.49,105.62,2.45,8.22,51.4,51.61,49.4,50.6,3.01,9.69,141.91,144.55,134.31,140.01,2.89,8.01,63.66,65.72,60.26,62.59,1.49,9.74,49.8,51,48.53,49.3,2.28,9,54.01,56.32,52.75,53.96,2,9.24,102.68,105.52,100.94,102.16,-0.26,8.7,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,06/06/2019,2019,6,PHP,23.7,23.91,22.29,23.3,2.02,8.21,35.95,37.75,36.22,36.37,1.35,9.28,59.54,61.4,59.08,60.35,3.11,9.15,269.56,287.33,268.54,274.72,3.6,8.45,173.37,178.02,169.7,174.24,0.87,9.12,91.18,91.97,88.92,91.54,3.25,8.08,205.65,204.44,196.91,201.64,2.1,8.46,55.93,56.94,54.13,55.98,2.34,9.77,43.52,46.02,42.87,43.89,2.08,9.98,30.52,32.27,30.08,30.83,1.78,9.97,48,49.76,47.3,48.3,1.37,9.62,67.07,69.35,64.81,67.41,3.12,8.57,52.05,55.04,51.61,53.08,2.84,9.26,30.68,32.6,29.82,31.08,3.04,9.89,93.95,97.26,91.22,93.13,2.98,8.89,117.69,122.48,113.63,118.34,3.54,8.45,43.65,44.4,42.38,44.15,1.23,8.82,21.35,21.2,20.34,21.08,1.85,9.66,49.18,49.78,49.07,49.57,1.87,8.06,40.22,39.71,38.02,39.5,1.79,8.82,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,07/07/2019,2019,7,PHP,98.59,101.12,95.46,100.31,2.69,8.34,31.59,31.24,30.17,30.99,2.11,9.46,12.48,12.48,11.89,12.37,3.87,9.52,184.88,186,183.82,184.73,3.31,9.97,142.32,147.28,140.11,141.55,1.15,9.04,44.98,46.83,45.26,45.68,1.18,8.62,117.64,122.51,115.57,118.2,1.92,9.89,45.06,45.55,43.25,45.26,0.89,9.62,165.82,173.03,161.94,167.61,2.38,9.5,50.74,52.17,48.93,50.86,1.38,9.68,74.71,75.47,73.84,75.07,1.51,8.86,214.31,216.43,201.71,211.51,3.18,8.07,44.41,45.17,42.61,44.38,-0.4,8.86,216.41,221.88,210.38,213.17,2.78,9.31,110.84,113.43,104.85,109.79,2.64,9.47,44.36,45.03,43.81,44.29,4.53,8.51,54.97,55.56,53.15,55.03,2.9,8.14,13.87,14.53,13.56,14.01,0.98,9.99,103.76,107.2,102.43,102.77,1.33,9.01,56.06,57.14,53.25,55.35,3.76,8.14,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,08/08/2019,2019,8,PHP,13.16,13.64,12.93,13.25,1.28,9.51,20.32,21.17,19.65,20.25,2.06,9.99,12.64,13.47,12.62,12.87,2.44,9,161.67,163.67,154.34,161.27,4.61,8.22,97.6,101.07,93.81,96.42,0.85,9.71,185.74,190.13,178.89,185.41,2.52,9.79,60.71,61.38,60.21,61.29,0.92,8.49,57.34,59.92,55.02,57.81,2.65,9.55,42.09,42.74,41.01,42.07,1.27,9.74,97.36,101.06,95.16,97.86,2.22,9.56,41.13,43,40.38,41.94,2.47,8.02,260.23,260.91,250.82,256.82,1.82,9.69,29.77,31.25,29.09,29.93,2.25,9.61,85.07,85.89,80.42,83.78,2.12,8.73,38.27,39.17,36.19,37.77,2.92,9.91,35.94,37.3,34.65,35.98,1.78,9,74.79,76.92,72.71,74,1.42,9.89,110.37,109.61,104.26,109.41,1.05,8.82,47.39,49.76,45.87,47.42,2.46,8.22,19.95,20.13,19.09,20.04,1.45,9.28,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,09/09/2019,2019,9,PHP,25.29,25.77,24.83,25.08,1.37,9.41,68.06,69.87,66.54,68.86,2.85,9.24,27.2,26.98,26.29,26.69,1.7,8.56,198.03,211.64,194.4,201.78,4.38,9.53,105.28,105.87,100.08,104.9,-0.1,8.23,154.07,154.47,147.75,153.65,0.83,9.74,139.02,142.99,138.25,139.31,2.22,9.62,36.06,36.3,34.35,36.04,2.7,9.61,38.61,40.37,38.04,39.33,2.61,9.97,41.59,41.79,39.27,41.17,1.54,9,27.07,27.44,26.54,27.18,1.92,9.88,195.15,196.29,186.33,194.68,1.39,8.53,20.48,20.71,19.54,20.14,1.06,9.96,80.41,82.43,77.91,81.89,1.11,9.94,325.14,330.75,317.56,329.83,0.97,9.61,79.69,80.33,78.72,80.11,0.69,8.23,82.05,82.66,79.46,80.58,1.71,9.22,52.43,55.48,52.23,52.89,1.71,8.67,242.85,258.54,243.82,247.52,2.16,9.83,11.73,11.83,11.35,11.76,1.63,9.48,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,10/10/2019,2019,10,PHP,122.91,128.28,119.64,123.65,3.04,9.36,48.21,49.16,46.24,48.3,1.39,8.44,22.42,22.85,21.98,22.82,2.04,9.18,168.99,171.2,164.47,170.44,1.73,9.3,111.47,115.97,109.46,111.96,1.52,9.95,50.11,50.66,48.63,50.06,1.31,9.42,104.72,108.84,103.89,104,3.54,8.27,81.45,84.93,81.86,81.92,2.08,9.79,48.28,50.44,48.31,48.67,2.52,8.15,61.33,62.26,57.92,60.57,1.71,9.63,106.55,110.61,105.73,106.96,1.62,9.24,58.17,59.28,55.99,57.6,1.44,9.55,80.04,82.11,76.35,78.89,2.43,9.46,79.32,80.07,76.08,78.35,3.05,8.42,70.55,74.47,68.97,71.26,1.53,8.14,61.32,61.09,59.37,60.76,1.89,9.07,237.09,239.73,229.04,239.12,1.24,9.14,19.34,19.17,18.5,19.09,3.66,8.62,40.82,42.6,40.23,41.16,1.42,9.96,52.11,52.74,49.99,52.06,1.37,8.1,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
