ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_dish_soap,h_dish_soap,l_dish_soap,c_dish_soap,inflation_dish_soap,trust_dish_soap,o_soap,h_soap,l_soap,c_soap,inflation_soap,trust_soap,o_shampoo,h_shampoo,l_shampoo,c_shampoo,inflation_shampoo,trust_shampoo,o_bleach,h_bleach,l_bleach,c_bleach,inflation_bleach,trust_bleach,o_detergent,h_detergent,l_detergent,c_detergent,inflation_detergent,trust_detergent,o_fabric_softeners,h_fabric_softeners,l_fabric_softeners,c_fabric_softeners,inflation_fabric_softeners,trust_fabric_softeners,o_toothpaste,h_toothpaste,l_toothpaste,c_toothpaste,inflation_toothpaste,trust_toothpaste,o_deodorant,h_deodorant,l_deodorant,c_deodorant,inflation_deodorant,trust_deodorant,o_toilet_paper,h_toilet_paper,l_toilet_paper,c_toilet_paper,inflation_toilet_paper,trust_toilet_paper,components
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2010,2010,1,PHP,38.16,38.44,37.51,38.21,1.86,9.18,31.81,31.89,31.03,31.84,1.97,9.34,29.43,29.61,28.76,29.36,1.51,8.73,132.32,137.74,131.13,132.28,3.51,8.08,160.25,166.07,154.61,160.36,3.45,9.34,124.9,129.15,123.52,125.71,1.99,9.97,110.38,110.47,104.23,108.61,1.18,9.81,70.1,70.86,66.71,69.87,3.28,9.53,44.21,44.7,41.48,43.52,3.01,9.93,58.13,61.85,58.35,59.21,2.17,8.22,76.14,75.1,74.81,74.96,0.55,8.63,49.21,51.01,47.52,49.76,0.85,9.04,31.24,32.83,30.49,31.87,2.93,8.92,113.43,116.11,112.51,114.14,1.55,9.25,158.08,156.86,152.2,156.76,0.38,9.38,76.05,75.72,73.04,74.62,1.96,9.3,102.77,103.04,97.15,101.33,2.73,8.95,78.3,80.88,76.01,79.07,1.53,9.95,125.92,126.07,121.09,125.84,3.57,9.77,46.75,48.73,45.92,47.55,0.95,8.19,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,02/02/2010,2010,2,PHP,62.18,62.83,58.07,61.07,2.88,8.64,23.13,24.02,22.26,23.21,3.22,9.98,38.2,40.52,37.83,38.97,2.56,8.6,160.26,168.47,159.15,161.35,2.58,9.28,112.34,114.33,107.29,112.5,2.8,9.01,79.95,82.03,77.03,79.59,3.43,8.96,208.18,210.96,203.26,204.14,2.59,9.81,66.82,67.35,64.69,66.46,1.76,9.67,58.66,59.55,56.56,58.56,0.22,8.81,50.79,51.58,47.8,49.88,1.45,8.41,65.01,67.28,62.84,64.14,2.48,9.44,102.88,107.59,99.47,103.85,1.29,9.7,57.34,59.22,56.24,57.97,0.75,9.96,125.14,131,123.33,127.29,2.29,9.31,63.81,64.7,61.07,64.09,0.09,9.95,103.35,103.77,99.38,101.77,1.35,9.99,114.68,116.97,108.98,112.93,0.9,8.73,79.27,82.4,80.56,80.71,2.84,9.84,98.12,102.72,97.58,99.91,0.45,8.12,29.42,30.28,28.83,28.89,3.18,9.57,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,03/03/2010,2010,3,PHP,39.63,40.86,39.24,39.7,1.45,9.98,35.37,35.9,34.07,34.89,2.28,8.92,34.39,35.33,33.93,34.46,0.9,9.36,166.58,172.05,158.16,164.88,1.31,8.16,223.58,232.69,217.98,222.71,1.87,8.49,87.48,87.31,82.67,86.41,0.8,8.18,121.51,120.8,115.38,119.37,0.84,8.83,43.11,43.85,41.84,42.6,1.16,9.36,37.04,38.92,35.91,37.34,1.37,9.33,57.37,58.3,56.45,56.69,0.55,9.91,96.21,98.16,93.53,97.39,1.44,8.44,108.25,113.32,106.67,108.36,0.97,8.12,45.57,45.5,44.65,45.21,2.32,9.27,128.94,128.92,126.92,127.71,2.53,8.12,80.98,82.84,81.07,82.31,3.79,8.21,95.98,101.88,95.81,97.91,1.31,9,103.53,105.97,100.63,101.83,1.68,8.77,55.74,56.87,53.49,55.17,1.3,9.7,81.24,83.43,82.49,82.56,2.31,8.98,39.51,40.29,38.18,39.8,1.12,8.13,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,04/04/2010,2010,4,PHP,45.12,47.61,44.63,45.73,1.22,8.54,25.4,26.27,24.92,25.07,0.94,9.99,30.79,31.21,29.29,30.36,2.06,8.56,163.13,165.96,159.36,163,3.07,9.22,214.63,211.09,208.41,210.43,-0.2,8.19,110.93,110.44,107.69,109.16,0.88,9.93,98.52,98.76,96.19,97.21,0.69,9.02,62.33,64.61,59.99,62.51,3.03,9.92,35.45,37.41,35.79,36.01,1.95,9.22,46.16,47.61,45.78,46.19,0.79,8.13,80.71,84.7,80.26,82.3,1.98,8.44,46.71,49.11,45.27,47.16,3.5,9.14,39.86,40.84,37.88,39.09,4.1,9.26,120.97,121.53,115.97,121.51,3.05,9.43,80.69,83.96,76.33,80.26,2.57,9.75,127.51,132.76,128.04,129.1,2.93,8.85,167.02,169.42,162.63,167.65,-0.56,9.11,48.65,49.15,46.15,48.07,0.24,8.05,63.28,62.94,61.12,62.44,3.01,9.24,20.81,21.11,20.37,20.47,0.75,8.24,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,05/05/2010,2010,5,PHP,27.93,28.12,26.72,28.07,1.16,8.46,21.79,22.72,20.88,21.78,3.28,9.85,30.43,31.28,30.36,30.42,3.01,8.62,181.91,185.93,177.33,182.65,3.11,8.39,102.08,103.16,101.73,102.02,2.19,9.81,143.38,147.29,135.48,142.6,0.76,9.41,120.38,123.71,118.08,121.25,2.23,8.77,60.42,61.89,57.67,59.3,2.4,9.74,72.52,73.41,68.19,71.42,0.94,9.72,72.83,73.01,71.91,72.52,0.95,9.02,80.26,84.78,80.59,81.07,1.05,9.16,42.85,42.6,41.64,42.46,1.58,8.89,46.27,47.47,45.37,45.66,0.91,8.63,189.98,199.75,189.05,193.1,2.21,8.7,72.23,71.62,68.42,71.41,4.3,9.07,87.38,87.72,83.45,86.89,2.39,8.15,107.68,112.08,104.17,108.56,2.52,9,88.41,90.78,84.7,88.44,2.04,8.03,58.51,60.61,58.28,58.97,2.44,9.81,29.63,29.52,28.77,29.37,2.19,8.33,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,06/06/2010,2010,6,PHP,26,26.03,24.85,25.55,3.37,8.99,35.92,37.41,35.7,36.24,3.21,9.81,36.9,38.04,34.7,36.35,5.09,9.76,145.98,152.42,138.98,145.73,2.75,8.43,122.6,126.93,121.52,122.24,2,8.07,79.51,81.71,78.49,81.06,0.91,8.95,162.05,161.65,158.72,160.21,2.58,9.67,106.15,109.62,100.81,104.77,2.57,9.2,36.07,37.93,34.99,36.79,2.36,9.1,39.86,41.03,39.06,40,3.23,9.44,31.77,33.23,31.22,32.08,-0.17,8.44,135.33,137.96,129.82,132.69,-0.21,8.95,87.35,87.12,84.04,85.9,1.96,9.75,107.53,109.79,103.33,106,1.24,9.85,50.46,51.69,48.4,50.26,1.35,8.79,75.37,76.17,72.6,75.93,3.05,8.14,85.22,86.18,81.84,85.31,1.37,8.99,95.27,96.65,93.29,94.42,2.55,9.03,29.07,29.42,28.45,28.54,1.57,8.85,17.04,17.6,17.05,17.3,0.67,9.61,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,07/07/2010,2010,7,PHP,38.63,39.66,37.61,39.41,1.15,9.02,29.21,31.1,28.58,29.64,2.72,9.9,36.14,36.45,36.04,36.44,2.3,9.39,101.84,101.23,98.18,100.24,3.67,9.15,126,133.94,125.36,127.58,1.93,8.95,112.44,119.97,110.65,114.65,0.02,9.88,67.92,68.34,64.79,67.7,1.86,8.22,81.16,83.88,80.03,82.63,2.03,9.56,36.61,36.97,35.54,36.52,0.57,9.88,68.53,69.91,65.08,68.35,3.64,8.85,50.5,51.89,49.66,49.98,1.36,9.86,74.81,79.47,72.98,76.18,3.18,8.08,88.58,88.69,86.12,87.98,3.73,9.81,77.4,79.34,74.34,76.33,3.38,9.54,62.01,63.94,60.26,62.6,3.05,9.22,122.14,124.75,118.48,121.74,3.17,8.47,128.47,130.26,120.13,126.17,3.26,9.6,101.84,105.27,98.93,101.35,3.02,9.12,107.85,112.45,103.77,107.92,1.99,8.23,44.19,44.37,43.21,44.05,2.02,8.78,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,08/08/2010,2010,8,PHP,31.38,32,30.91,31.81,2.08,9.45,20.24,20.46,19.83,20.23,3.92,9.79,40.02,39.39,37.74,39.33,0.45,8.87,224.46,224.59,217.36,223.08,2.89,9.03,165.36,166.28,156.72,162.44,2.2,8.22,111.23,110.4,109.91,110.27,2.54,8.17,61.16,61.83,60.26,61.34,1.33,8.93,42.06,42.23,39.91,41.59,2.71,9.45,40.95,41.01,39.47,40.57,2.95,8.06,104.32,111.21,105.47,106.13,1.79,9.73,81.47,83.34,80.2,80.74,2.73,8.74,134.18,133.23,130.75,132.59,3.11,9.47,24.55,24.71,24.14,24.68,2.25,9.69,101.21,105.35,97.91,100.36,2.45,9.77,80.56,81.51,77.72,80.2,3.75,9.15,67.87,68.74,66.7,67.74,-0.22,9.86,58.05,61.07,56.81,58.22,2.81,9.84,81.94,84.59,81.43,81.78,3.11,9.71,89.77,94,90.16,90.23,3.1,9.25,75,77.01,73.57,75.39,1.44,9.37,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,09/09/2010,2010,9,PHP,23.97,23.96,23.43,23.88,5.07,8.44,33.04,33.93,31.95,33.63,2.7,8.55,36.89,37.5,36.39,37.45,3.5,9.07,105.68,110.16,103.88,106.52,2.22,9.62,237.37,236.72,231.42,235.49,3.39,9.69,106.13,109.88,100.34,104.92,3.2,8.44,109.04,108.78,107.25,108.68,1.44,9.84,60.45,61.65,56.76,59.31,1.53,9.85,37.5,37.66,36.99,37.03,3.46,8.85,82.05,85.37,81.01,83.28,2,8.07,40.3,40.1,38.93,39.97,2.09,9.16,42.2,44.73,41.27,42.65,1.96,10,84.89,86.82,82.32,84.39,2.59,8.7,171.64,177.86,167.31,169.67,-0.54,8.58,96.14,96.2,92.74,94.95,1.55,9.32,110.46,112.43,105.57,108.8,1.11,8.3,96.96,96.44,90.77,95.49,2.61,8.94,57.22,60.15,56.43,57.9,2.14,8.83,87.91,91.08,83.65,88.02,3.18,8.86,54.55,57.54,54.95,55.46,1.73,9.2,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,10/10/2010,2010,10,PHP,51.19,51.1,49.25,50.9,0.65,9.83,41.48,42.84,39.63,41.3,2.76,9.11,29.98,30.16,28.69,29.47,3.21,9.33,190.5,194.78,184.39,188.86,2.42,9.45,142.27,143.9,136.51,143.65,1.16,9.81,112.27,117.78,112.7,113.73,3.96,9.84,131.45,129.01,124.92,128.88,1.1,8.72,26.05,26.86,25.02,25.81,2.78,8.19,37.73,39.87,36.95,38.41,2.6,8.41,58.53,58.78,58.51,58.52,0.36,9.38,86.92,88.67,82.92,85.45,4.24,8.44,88.63,87.5,86.08,87.15,3.09,8.78,23.36,23.99,22.2,23,3.47,8.15,75.14,74.96,74.31,74.78,2.96,9.63,64.4,63.49,61.13,63.33,0.59,9.57,67.28,69.27,67.99,68.45,2.13,9.72,99.52,102.36,95.24,100.06,3.08,8.64,70.38,73.72,70.84,71.81,2.06,9.76,92.29,92.25,88.21,91.01,2.49,8.75,36.9,38.69,35.19,36.91,2.37,9.11,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 1), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1), dish_soap (1 KG, Index Weight = 1), soap (1 KG, Index Weight = 1), shampoo (1 KG, Index Weight = 1), bleach (1 KG, Index Weight = 1), detergent (1 KG, Index Weight = 1), fabric_softeners (1 KG, Index Weight = 1), toothpaste (1 KG, Index Weight = 1), deodorant (1 KG, Index Weight = 1), toilet_paper (1 KG, Index Weight = 1)"
